event id	time of event (UTC)	dead time	decay time (ns)	1st chA height	1st chA position	1st chA integral	1st chB height	1st chB position	1st chB integral	1st chC height	1st chC position	1st chC integral	1st chD height	1st chD position	1st chD integral	2nd chA height	2nd chA position	2nd chA integral	2nd chB height	2nd chB position	2nd chB integral	2nd chC height	2nd chC position	2nd chC integral	2nd chD height	2nd chD position	2nd chD integral
404	1678812424060687.5	8.24671149144542e-05	2790	351.97772	508	12135.536	390.19437	508	12935.764	0.0	0	0.0	0.0	0	0.0	43.999146	1207	1522.2244	358.3446	1204	11719.185	0.0	0	0.0	0.0	0	0.0
406	1678812426139533.0	0.0009537577406718927	2826	499.95386	509	16323.555	553.4264	510	18269.674	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	218.98068	1216	7299.1025	0.0	0	0.0	0.0	0	0.0
407	1678812426455917.0	0.0008312376548396796	1208	535.95593	509	17315.582	860.00555	509	27539.084	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	985.7437	811	32640.244	0.0	0	0.0	0.0	0	0.0
408	1678812430417496.8	4.291130774346886e-05	468	371.97034	508	11927.126	326.47946	510	10736.974	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	115.46506	626	3439.9668	0.0	0	0.0	0.0	0	0.0
409	1678812430857539.8	0.000620761716877406	8524	739.94214	510	25095.516	386.21124	510	13053.882	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	55.45642	2641	1681.3423	0.0	0	0.0
410	1678812432307469.5	0.00014701062768440339	9060	479.96124	509	16107.2705	282.69562	509	8893.999	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	106.96048	2774	2976.9443	0.0	0	0.0
412	1678812436918887.0	5.58463426354311e-05	2392	203.9862	508	6843.3403	171.19833	508	5537.407	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	99.040344	1106	3007.925	0.0	0	0.0
414	1678812446125035.2	2.750403008811875e-05	11188	307.97858	508	10332.0205	246.84732	510	7938.8438	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	107.49878	3306	3053.6938	0.0	0	0.0	0.0	0	0.0
417	1678812449610493.5	0.019502104034796137	1656	347.9792	509	11363.382	378.24496	509	12565.973	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	270.74622	923	8662.186	0.0	0	0.0	0.0	0	0.0
419	1678812452442546.0	0.02922669954028302	10588	543.953	509	18671.18	609.1597	510	19816.742	0.0	0	0.0	0.0	0	0.0	263.97943	3156	9075.434	131.39761	3157	4207.195	0.0	0	0.0	0.0	0	0.0
420	1678812454576706.2	0.00011071183351978949	4298	283.98743	508	9527.444	171.19833	509	5143.6963	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	67.34436	1583	1779.6672	0.0	0	0.0
422	1678812457142573.8	0.00029658821375109877	6242	423.96655	509	14179.437	680.82556	514	23898.256	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	51.765503	2072	1261.9346	0.0	0	0.0	0.0	0	0.0
423	1678812457812030.8	0.00032375092334903057	6848	431.97894	510	14775.393	191.11404	510	6224.505	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	127.41449	2222	3744.7957	0.0	0	0.0	0.0	0	0.0
427	1678812463348827.8	5.3150241716314564e-05	1154	443.97455	508	15319.843	688.7918	509	22182.146	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	525.54443	797	16892.08	0.0	0	0.0	0.0	0	0.0
430	1678812465973203.0	0.00015140379468123796	14694	251.98389	508	7999.151	294.62967	509	9566.898	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	51.750122	4182	1553.4589	0.0	0	0.0	0.0	0	0.0
431	1678812470937710.2	4.533490827316933e-05	664	311.9771	509	11104.1	644.9926	509	20896.533	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	740.5573	675	23560.627	0.0	0	0.0	0.0	0	0.0
433	1678812474648868.0	8.806103012261542e-05	980	359.9748	510	12023.517	350.37833	509	10821.082	0.0	0	0.0	0.0	0	0.0	87.99826	754	2918.884	422.04416	755	13363.1455	0.0	0	0.0	0.0	0	0.0
434	1678812478268994.0	7.092983281107375e-05	2582	431.97894	510	14875.356	911.77106	509	30060.723	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	281.26538	1155	8386.671	0.0	0	0.0
435	1678812479797545.2	0.00018389371785369358	4448	275.97504	508	9039.207	258.79675	508	7952.0767	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	59.7164	1620	1749.4956	0.0	0	0.0	0.0	0	0.0
437	1678812484888661.5	0.0001360515574556801	940	403.9739	508	13659.118	167.23056	510	5648.5195	0.0	0	0.0	0.0	0	0.0	359.9748	744	11375.609	222.96384	744	6627.0796	0.0	0	0.0	0.0	0	0.0
438	1678812486009814.2	0.0002084079419588135	2766	279.98892	508	9307.224	266.76306	509	8377.642	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	59.7164	1200	1597.2582	0.0	0	0.0	0.0	0	0.0
440	1678812491189080.5	6.027054245256282e-05	11660	319.97418	509	12091.383	254.81361	509	8823.195	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	59.7164	3424	1517.5952	0.0	0	0.0	0.0	0	0.0
441	1678812491300137.0	0.0019975170648097633	3756	323.9727	508	10783.566	322.51172	508	10631.774	0.0	0	0.0	0.0	0	0.0	171.98264	1446	6002.9165	51.750122	1448	1401.7144	0.0	0	0.0	0.0	0	0.0
442	1678812492152033.8	0.0002667125647365689	368	519.9465	509	17999.219	342.41205	509	12701.482	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	51.765503	601	2173.2493	0.0	0	0.0	0.0	0	0.0
444	1678812493218899.8	0.0016439483705238023	824	291.9845	509	9095.232	191.11404	509	5420.6377	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	59.7164	715	1504.7834	0.0	0	0.0	0.0	0	0.0
445	1678812499993513.5	3.357379774130692e-05	9356	307.9786	511	10311.246	179.16461	509	5745.367	154.4968	510	4580.079	139.14862	510	4598.1284	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	51.68863	2849	1474.718
446	1678812500909196.5	0.000244751066034098	7114	331.9851	510	10699.544	242.87956	510	7737.5566	0.0	0	0.0	0.0	0	0.0	219.98032	2288	7434.9736	191.11404	2289	5747.0967	0.0	0	0.0	0.0	0	0.0
447	1678812504597558.2	6.231359653588116e-05	2432	311.9771	509	10263.418	433.99362	508	13230.886	0.0	0	0.0	0.0	0	0.0	47.99768	1117	1153.8188	59.71643	1116	1545.0461	0.0	0	0.0	0.0	0	0.0
449	1678812510860603.5	0.0008717707156322456	1056	307.9786	508	9723.247	985.7437	509	36734.35	0.0	0	0.0	0.0	0	0.0	255.9824	773	8299.125	493.69464	772	16251.559	0.0	0	0.0	0.0	0	0.0
450	1678812511331215.8	0.0004665866224903871	322	331.9851	508	11287.355	366.31088	509	20154.38	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	270.74622	589	9019.591	0.0	0	0.0	0.0	0	0.0
452	1678812515120651.8	7.755258295839466e-05	6936	207.98474	507	7111.435	183.14774	509	6227.6055	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	79.63211	2242	1967.5984	0.0	0	0.0	0.0	0	0.0
453	1678812515758316.5	0.0004661927974521274	6412	195.9892	508	6107.017	191.11404	508	5748.442	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	67.68268	2111	1789.2346	0.0	0	0.0	0.0	0	0.0
454	1678812517523839.5	0.00012545895830981258	8718	491.95682	509	16111.315	179.16461	510	5663.4663	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	106.96048	2689	3267.3765	0.0	0	0.0
457	1678812531044809.2	0.0007170153639133604	12160	275.97504	508	9111.289	398.16068	508	12303.598	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	270.74615	3548	8302.486	0.0	0	0.0	0.0	0	0.0
459	1678812533270392.0	0.00020466288776629842	7112	255.98242	508	8427.488	250.83044	508	7741.0776	130.72098	507	4149.669	123.246826	509	3926.483	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	166.96912	2286	5472.408
460	1678812533513972.2	0.00094645251588024	2600	411.97095	509	13987.477	414.07788	509	13095.931	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	501.66092	1159	15583.058	0.0	0	0.0	0.0	0	0.0
462	1678812537141030.5	0.005303340296771692	120	479.96124	509	15967.446	985.7437	512	43526.527	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	979.3153	542	111392.27	981.0378	539	100453.4
464	1678812547239380.5	0.00015619657367195995	108	367.97183	510	12115.203	230.93013	510	11667.917	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	75.64899	537	7026.5596	0.0	0	0.0	0.0	0	0.0
466	1678812549592852.2	0.00018953160292933794	2422	423.96652	508	14271.239	449.9108	509	14552.305	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	254.8136	1114	8264.831	0.0	0	0.0	0.0	0	0.0
468	1678812557310102.8	0.0003574693840279116	4228	475.96274	511	16243.344	493.6946	511	16778.838	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	334.44574	1568	10476.925	0.0	0	0.0	0.0	0	0.0
470	1678812558711293.8	0.0004679316071163039	1264	287.98596	509	9195.513	318.52853	509	10680.84	0.0	0	0.0	0.0	0	0.0	291.9845	825	9467.125	286.6634	825	9085.574	0.0	0	0.0	0.0	0	0.0
471	1678812559380086.2	0.000321911476839307	3910	459.96863	509	16095.546	322.51166	509	10403.514	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	241.64922	1486	7923.7554	178.9032	1487	6008.416
474	1678812571123794.5	0.00020148307962294717	2108	331.9851	508	11043.586	505.64404	508	15694.898	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	221.84116	1035	7417.429	178.9032	1035	6312.29
475	1678812572580705.2	0.00014875765267297373	1296	279.98892	509	9735.476	497.67776	509	16522.664	0.0	0	0.0	0.0	0	0.0	423.96655	833	13827.358	254.81361	833	8000.3364	0.0	0	0.0	0.0	0	0.0
478	1678812575867224.0	0.006913658815276583	532	491.95682	510	16439.178	708.7075	510	23209.443	0.0	0	0.0	0.0	0	0.0	379.98276	642	12619.35	230.93011	644	7812.2764	0.0	0	0.0	0.0	0	0.0
479	1678812578079322.0	0.00010540800171756842	2222	471.9642	508	16011.384	573.3268	509	18937.672	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	183.14774	1064	5418.01	0.0	0	0.0	0.0	0	0.0
481	1678812582295928.8	5.263521892408875e-05	458	351.97772	508	11887.419	716.6738	509	27250.08	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	107.51416	623	3591.6804	0.0	0	0.0	0.0	0	0.0
482	1678812584597287.0	9.178906417215899e-05	4918	275.99042	510	9371.347	326.4948	509	10588.858	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	99.53247	1739	2989.5632	0.0	0	0.0	0.0	0	0.0
483	1678812587309218.2	6.787082880128512e-05	6736	227.97737	508	7699.356	167.23056	508	4943.7075	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	59.7164	2192	1657.914	0.0	0	0.0	0.0	0	0.0
484	1678812588411670.8	0.0002028463801976952	2444	379.9674	509	11835.215	290.64655	509	9472.633	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	985.7437	1120	38747.965	0.0	0	0.0	0.0	0	0.0
485	1678812594029156.8	4.006544078584627e-05	5876	375.96887	508	12091.189	330.4626	510	10808.234	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	51.50406	1978	1660.9917	0.0	0	0.0
486	1678812594043144.8	0.016543146775704915	926	351.97772	509	11347.217	266.76303	508	8242.276	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	205.98547	740	6790.0435	0.0	0	0.0
489	1678812602405245.5	0.0004159823375784174	2244	391.97836	508	13367.25	402.14383	508	13301.628	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	234.91325	1069	8551.581	0.0	0	0.0	0.0	0	0.0
490	1678812602626575.8	0.0006355635509689651	8296	519.9465	508	17743.098	294.62967	508	9270.898	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	51.50406	2582	1474.6569	0.0	0	0.0
491	1678812603371676.8	0.00017663259556159405	1536	435.97748	509	13871.233	406.12695	509	13223.366	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	67.68268	893	1512.2723	0.0	0	0.0	0.0	0	0.0
493	1678812603517208.2	0.014943661596654325	1278	375.96887	510	12431.07	358.3446	509	11585.148	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	641.7323	829	20776.096	0.0	0	0.0
494	1678812604947399.2	0.00010702265312824548	3432	439.976	509	15463.494	414.07788	509	12724.779	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	740.5573	1367	24457.365	0.0	0	0.0	0.0	0	0.0
496	1678812611613707.0	7.448721345489611e-05	804	275.97504	508	9347.232	230.9301	508	7429.622	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	79.23227	709	2202.951	0.0	0	0.0
497	1678812612282472.0	0.00019999885918654296	698	235.98979	508	8039.756	191.11404	509	5771.478	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	83.615295	683	2323.2996	0.0	0	0.0	0.0	0	0.0
498	1678812613817209.0	0.00018608835748598667	5832	503.9524	509	17403.309	883.88904	509	29017.088	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	418.061	1967	13903.298	0.0	0	0.0	0.0	0	0.0
499	1678812616160995.5	9.592799398593531e-05	916	347.9792	507	11571.886	736.57416	509	23303.592	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	374.2618	737	12473.508	0.0	0	0.0	0.0	0	0.0
500	1678812616688047.0	0.0003451817067267455	1330	419.96802	509	14435.659	461.86023	510	15283.598	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	246.84732	842	8563.998	0.0	0	0.0	0.0	0	0.0
504	1678812632135496.0	0.00030724139896149105	4218	255.9824	507	8571.38	234.91327	508	7626.044	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	115.46506	1562	3446.1724	0.0	0	0.0	0.0	0	0.0
505	1678812632420603.0	0.000788689704546633	2392	375.96887	509	12779.692	179.16461	509	5183.035	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	254.8136	1107	8034.3936	0.0	0	0.0	0.0	0	0.0
506	1678812635204740.2	8.169535152593473e-05	1544	435.97748	508	14171.393	981.7606	510	38767.773	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	130.72095	895	5055.2085	0.0	0	0.0
508	1678812635966248.8	0.0035489299275112186	170	395.97687	509	12919.292	266.76303	510	11989.15	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	79.63214	552	5095.0054	0.0	0	0.0	0.0	0	0.0
510	1678812638672632.5	0.0002775523869288438	5648	471.9642	509	15587.293	199.08032	509	6294.8413	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	135.36539	1921	4099.193	0.0	0	0.0	0.0	0	0.0
511	1678812643994222.0	4.484618542423707e-05	3820	343.98068	509	11471.249	286.67877	511	9589.474	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	207.04663	1465	6529.3076	0.0	0	0.0	0.0	0	0.0
513	1678812648070228.5	0.00012332164238373786	5194	411.97095	509	13967.477	465.84338	508	15281.405	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	59.424194	1807	1651.6389	0.0	0	0.0
515	1678812652693223.2	5.9938114769385775e-05	4448	511.94943	510	17591.465	756.48987	510	23859.22	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	234.91325	1622	6970.3853	0.0	0	0.0	0.0	0	0.0
516	1678812653277959.5	0.0004260834854526128	2018	543.953	508	19083.19	398.1607	509	12884.028	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	800.27374	1013	25373.545	0.0	0	0.0	0.0	0	0.0
519	1678812658945847.0	7.254768856177298e-05	464	375.96887	509	12475.295	342.41202	510	11055.574	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	225.79355	626	7208.751	194.805	625	6526.797
520	1678812660084548.8	0.0002543786628433798	8460	495.95535	509	15707.133	461.86023	509	15032.305	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	83.615265	2624	2331.697	0.0	0	0.0	0.0	0	0.0
521	1678812662196634.5	0.00010193686822847946	796	479.96124	509	17019.117	338.4289	509	11313.93	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	414.07788	708	13601.164	0.0	0	0.0	0.0	0	0.0
522	1678812662245124.2	0.005022063665221964	8548	475.9627	509	15971.468	437.97675	509	13731.71	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	170.3371	2646	4916.1313	0.0	0	0.0
523	1678812662589716.2	0.0006531769030004622	14596	571.9427	509	18983.14	378.24493	509	12182.348	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	91.56619	4158	3054.1404	0.0	0	0.0	0.0	0	0.0
524	1678812667164558.2	4.976994559232932e-05	5810	347.9792	509	11987.575	195.09717	509	6063.4336	0.0	0	0.0	0.0	0	0.0	295.98303	1962	9903.429	207.04663	1961	7100.4995	0.0	0	0.0	0.0	0	0.0
526	1678812673886133.5	7.957551380970455e-05	1972	291.9845	508	9883.203	398.1607	509	12663.287	0.0	0	0.0	0.0	0	0.0	63.99176	1002	1994.3054	660.9252	1001	22606.85	0.0	0	0.0	0.0	0	0.0
527	1678812676539970.5	8.166368236367218e-05	3292	315.97565	508	10135.357	238.8964	508	7201.3154	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	87.59842	1331	2542.7576	0.0	0	0.0	0.0	0	0.0
