counter	timestamp	deadtime	chA_height	chA_position	chA_integral	chB_height	chB_position	chB_integral	chC_height	chC_position	chC_integral	chD_height	chD_position	chD_integral
516	1679327174996390.2	0.01164977536307596	363.85266	100	7.6141546e-08	263.42667	100	5.2806e-08	493.28058	100	1.0354723950195313e-07	0.0	0	0.0
519	1679327175079669.5	0.005163600778704311	372.30237	100	7.81444e-08	309.4374	100	6.4299584e-08	164.64746	100	3.408085791015625e-08	240.7806	100	5.075818e-08
520	1679327175083288.2	0.06511995781703138	240.02538	100	5.000506e-08	794.7149	100	1.6654326e-07	217.51065	100	4.4779295410156254e-08	456.81543	100	9.974384e-08
521	1679327175213701.0	0.0018044205561344815	382.22153	100	7.921922e-08	431.14386	100	9.0360686e-08	273.27765	100	5.709896655273438e-08	422.26465	100	8.860097e-08
523	1679327175348703.2	0.002314029561424764	273.04523	100	5.6724822e-08	266.10278	100	5.8008993e-08	422.98837	100	8.856545751953126e-08	0.0	0	0.0
522	1679327175269932.5	0.0041552714706692955	491.17786	100	1.03339474e-07	0.0	0	0.0	336.08826	100	7.044515185546876e-08	407.06607	100	8.4871864e-08
524	1679327175349249.8	0.1342434584755404	362.08258	100	7.493176e-08	394.8346	100	8.254502e-08	0.0	0	0.0	0.0	0	0.0
525	1679327175360088.8	0.022680145152928977	308.35007	100	6.713735e-08	209.09216	100	4.36171e-08	376.20667	100	7.843939501953126e-08	462.9693	100	9.6563916e-08
526	1679327175409091.8	0.0047648945541976335	163.47858	100	3.6332235e-08	721.2656	100	1.512461e-07	488.00232	100	1.0179801635742189e-07	371.2155	100	8.102637e-08
527	1679327175412052.8	0.041523362134049155	376.24124	100	7.826129e-08	533.82544	100	1.12321075e-07	267.67557	100	5.868288452148438e-08	331.58	100	6.999789e-08
529	1679327175539748.8	0.0018851276223874897	265.57153	100	5.819131e-08	283.44403	100	5.9193653e-08	0.0	0	0.0	0.0	0	0.0
531	1679327175598592.8	0.006671588697228002	570.0114	100	1.19195654e-07	661.7225	100	1.3869922e-07	596.1965	100	1.2426131982421875e-07	159.89862	100	3.4537855e-08
532	1679327175655335.5	0.0040966250015724	349.65762	100	7.651325e-08	398.31876	100	8.33443e-08	269.42325	100	5.556531591796875e-08	463.10757	100	9.736709e-08
533	1679327175660050.5	0.032945536909296816	331.94427	100	6.981946e-08	404.98938	100	8.5028255e-08	679.22375	100	1.4240523291015626e-07	0.0	0	0.0
535	1679327175691936.5	0.008801154483422117	308.06232	100	6.7158275e-08	407.16327	100	8.9320444e-08	605.0918	100	1.2687030517578125e-07	373.61987	100	7.840998e-08
536	1679327175701092.0	0.024991001182701703	330.9625	100	6.957709e-08	435.7904	100	9.114937e-08	323.40955	100	6.792565161132812e-08	346.60764	100	7.197402e-08
537	1679327175720381.2	0.01292672387184394	301.18457	100	6.582451e-08	381.83737	100	7.939232e-08	325.72055	100	6.8789224609375e-08	343.8421	100	7.138209e-08
538	1679327175727996.5	0.016130574771271	274.88312	100	5.713789e-08	391.43826	100	8.549922e-08	301.48215	100	6.382428759765624e-08	426.25748	100	8.900651e-08
539	1679327175730082.8	0.02370229912301493	220.14777	100	4.5820546e-08	527.5752	100	1.096372e-07	410.88892	100	8.550580249023438e-08	457.20383	100	9.5417114e-08
540	1679327175814375.2	0.0027571999040483146	193.74149	100	4.276915e-08	454.3242	100	9.508978e-08	405.75354	100	8.576153808593752e-08	277.5783	100	5.7976447e-08
541	1679327175830245.0	0.007687534994930464	375.741	100	7.803368e-08	275.07205	100	5.8588295e-08	361.7793	100	7.593536010742188e-08	252.13536	100	5.5110796e-08
542	1679327175889586.2	0.0038818443572900875	410.65244	100	8.580258e-08	338.27695	100	7.111042e-08	279.14084	100	5.745452319335938e-08	219.26852	100	4.6975458e-08
543	1679327175902643.2	0.009155889613499871	493.60657	100	1.02831685e-07	327.78256	100	6.850929e-08	362.65955	100	7.892073974609375e-08	358.0918	100	7.887769e-08
544	1679327175912824.2	0.015645766782474875	337.89465	100	6.719202e-08	449.5919	100	9.34328e-08	270.74783	100	5.957178198242188e-08	199.85773	100	4.1072408e-08
545	1679327175999947.5	0.0026713476771305844	449.17404	100	9.435741e-08	233.53062	100	4.91282e-08	193.71213	100	4.4196702636718756e-08	251.04132	100	5.2614595e-08
546	1679327176010862.8	0.021212452211906062	312.43253	100	6.49184e-08	499.65686	100	1.0402634e-07	170.44617	100	3.516619970703125e-08	400.1833	100	8.366994e-08
547	1679327176015210.2	0.03491299725843451	244.73764	100	5.1180052e-08	214.26825	100	4.2670234e-08	299.0781	100	6.309704174804689e-08	0.0	0	0.0
548	1679327176050546.5	0.005759631383591451	262.313	100	5.813892e-08	329.47275	100	6.9543205e-08	627.32764	100	1.3101526171875e-07	640.5166	100	1.3508443e-07
549	1679327176053337.2	0.044826067811536766	352.51566	100	7.331976e-08	438.9094	100	9.185344e-08	266.2616	100	5.3512048828125006e-08	354.46115	100	7.4318244e-08
550	1679327176076143.2	0.013698346251087993	509.9934	100	1.0676667e-07	586.50397	100	1.219673e-07	0.0	0	0.0	465.46432	100	1.01909784e-07
551	1679327176085694.0	0.013536594692431233	319.3764	100	6.694843e-08	427.41562	100	8.93009e-08	221.10962	100	4.597696337890625e-08	390.73557	100	8.2277325e-08
552	1679327176115021.0	0.007832813575796849	505.83112	100	1.0704782e-07	123.485535	100	2.5720746e-08	423.19006	100	8.808583203125e-08	367.06955	100	7.634492e-08
553	1679327176125727.5	0.011543654365436544	344.8249	100	7.20951e-08	353.63068	100	7.3006646e-08	0.0	0	0.0	258.95007	100	5.4259296e-08
554	1679327176207965.5	0.0028054429646786334	475.6649	100	9.9901115e-08	658.0413	100	1.3820053e-07	364.85056	100	7.918876074218751e-08	377.59103	100	7.868675e-08
556	1679327176224395.2	0.008894900803410394	536.36633	100	1.12149095e-07	175.58249	100	3.6195445e-08	373.13766	100	7.798457299804688e-08	229.92575	100	4.8586195e-08
557	1679327176235675.0	0.02007113292705755	357.19888	100	7.5241694e-08	720.4874	100	1.5044236e-07	322.14154	100	6.954456323242188e-08	355.2192	100	7.366263e-08
558	1679327176287436.5	0.004472449068892297	404.3328	100	8.443683e-08	0.0	0	0.0	635.7172	100	1.328611728515625e-07	167.85202	100	3.338134e-08
559	1679327176290151.8	0.0528854906244311	268.45685	100	5.927372e-08	333.087	100	6.964219e-08	298.6411	100	5.961615527343751e-08	467.28745	100	9.811157e-08
561	1679327176355758.0	0.04233219865584359	204.47784	100	4.350003e-08	537.63513	100	1.12771396e-07	412.96024	100	8.593699853515625e-08	377.2088	100	8.1851105e-08
562	1679327176384813.0	0.005383304382026155	591.0753	100	1.2294713e-07	377.95786	100	7.836419e-08	317.88312	100	6.591491918945312e-08	137.51013	100	2.921281e-08
563	1679327176422282.0	0.0060712289793222575	513.5858	100	1.08352765e-07	379.725	100	7.930366e-08	309.38702	100	6.506760083007814e-08	663.8264	100	1.3928997e-07
564	1679327176492899.8	0.0032411189963334843	535.4866	100	1.11937425e-07	321.81076	100	6.7058316e-08	555.5967	100	1.1674624560546874e-07	119.50879	100	2.4473286e-08
565	1679327176498631.0	0.02198500444783327	327.45752	100	6.8749316e-08	580.57434	100	1.2103831e-07	609.8761	100	1.2797390966796875e-07	362.97556	100	7.6251524e-08
566	1679327176503223.5	0.026418430495605594	308.86838	100	6.46437e-08	288.74207	100	5.983172e-08	0.0	0	0.0	0.0	0	0.0
567	1679327176508485.5	0.009647188533627343	64.51184	100	1.4246639e-08	454.01926	100	9.4495014e-08	197.7981	100	4.134867724609375e-08	265.85843	100	5.4954597e-08
568	1679327176540332.0	0.004656890182469495	231.004	100	4.8104415e-08	516.03876	100	1.1317939e-07	387.3045	100	8.055008447265626e-08	0.0	0	0.0
569	1679327176551032.8	0.018210855533127786	421.5974	100	8.845302e-08	367.78995	100	7.732068e-08	501.7423	100	1.0556538745117187e-07	323.8259	100	6.7849605e-08
570	1679327176578822.2	0.007612711857141632	220.24231	100	4.8594895e-08	367.06958	100	7.7121136e-08	498.79282	100	1.0415371655273438e-07	505.5642	100	1.05317575e-07
571	1679327176591938.8	0.017555963036255697	273.33783	100	5.6752242e-08	323.45276	100	6.7693634e-08	399.29276	100	8.3545900390625e-08	416.57898	100	8.6596785e-08
572	1679327176617031.0	0.009310721580922521	221.57211	100	4.6533266e-08	162.71213	100	3.408773e-08	384.93973	100	8.005429199218751e-08	323.59314	100	7.085301e-08
573	1679327176628934.2	0.019589776460219532	392.29346	100	8.208655e-08	277.4604	100	5.4843348e-08	299.39902	100	6.556645361328126e-08	485.41052	100	1.0178968e-07
574	1679327176639197.2	0.011633645914122541	350.8701	100	6.9982384e-08	599.29736	100	1.2598605e-07	0.0	0	0.0	308.9634	100	6.526507e-08
575	1679327176701022.5	0.0037604258480202915	469.81158	100	9.8713905e-08	156.23853	100	3.588974e-08	489.76407	100	1.0183344458007813e-07	356.12912	100	7.082018e-08
576	1679327176705702.0	0.03918535705078628	407.09598	100	8.517978e-08	245.45573	100	4.8763454e-08	0.0	0	0.0	0.0	0	0.0
577	1679327176835606.8	0.0017923579872755424	415.4179	100	8.6763436e-08	408.52216	100	8.509721e-08	324.5106	100	6.788095727539062e-08	0.0	0	0.0
578	1679327176891791.2	0.004162759217689817	208.31406	100	4.3917534e-08	400.03546	100	8.445974e-08	267.38654	100	5.556878955078125e-08	539.26044	100	1.134424e-07
579	1679327176947528.2	0.0041665597221152775	471.47064	100	9.7929345e-08	282.1135	100	5.9761746e-08	0.0	0	0.0	0.0	0	0.0
580	1679327176957966.2	0.011525846537626462	298.04495	100	6.235916e-08	238.30046	100	5.1292165e-08	0.0	0	0.0	0.0	0	0.0
581	1679327176984851.0	0.008407888577812713	151.76547	100	3.1109312e-08	257.04196	100	5.40752e-08	338.17145	100	7.076410278320314e-08	331.12247	100	6.898918e-08
582	1679327177010582.5	0.004699116938222897	260.5056	100	5.37291e-08	209.4101	100	4.6075453e-08	302.1805	100	6.347865185546875e-08	502.04666	100	1.0544652e-07
583	1679327177056883.8	0.005289375032095723	318.33386	100	6.336589e-08	397.66577	100	8.696341e-08	438.29984	100	9.202462719726562e-08	535.46967	100	1.124283e-07
584	1679327177073468.2	0.014195719710044874	361.98297	100	7.544115e-08	711.42053	100	1.4943222e-07	584.7372	100	1.2188945019531251e-07	354.1011	100	7.39142e-08
585	1679327177131383.8	0.004026232261729798	199.07104	100	4.219736e-08	348.26776	100	7.51528e-08	722.6453	100	1.5093731787109377e-07	259.07007	100	5.6344696e-08
586	1679327177188511.5	0.002908300775129014	362.18805	100	7.229597e-08	495.959	100	1.0351185e-07	509.54004	100	1.0739090576171875e-07	140.02637	100	3.2094245e-08
587	1679327177209414.8	0.007462601412645344	359.4976	100	7.567768e-08	289.1637	100	6.1218856e-08	0.0	0	0.0	0.0	0	0.0
588	1679327177218541.5	0.014021018423880285	331.45816	100	6.9000535e-08	332.29742	100	6.612773e-08	289.3825	100	6.282240576171876e-08	395.1672	100	8.2053e-08
589	1679327177222656.5	0.012638790455941414	313.74634	100	6.5293754e-08	330.2292	100	7.0137304e-08	549.54407	100	1.1437245019531251e-07	170.94861	100	3.7754027e-08
590	1679327177267511.8	0.005918630728219016	518.9156	100	1.0860623e-07	396.20084	100	8.248786e-08	286.16708	100	5.971891235351562e-08	315.95862	100	6.6007644e-08
591	1679327177332577.2	0.0036074877367413827	331.84875	100	7.2581784e-08	487.43912	100	1.01639905e-07	231.31578	100	4.849038745117188e-08	270.46146	100	5.6537363e-08
592	1679327177348212.2	0.019370607077254718	479.01654	100	9.9963515e-08	278.10242	100	5.8516775e-08	347.18497	100	7.227855615234376e-08	618.88055	100	1.3027136e-07
593	1679327177361344.5	0.009118876996481402	357.07233	100	7.4656334e-08	354.10693	100	7.38962e-08	0.0	0	0.0	386.55542	100	8.146927e-08
595	1679327177403906.8	0.010819165378670788	166.96698	100	3.487153e-08	329.31976	100	7.204192e-08	218.72034	100	4.59355244140625e-08	324.9784	100	7.072624e-08
596	1679327177407345.0	0.06892013576227748	152.12848	100	3.170141e-08	330.47354	100	6.896671e-08	144.03583	100	3.0832686523437504e-08	270.44644	100	5.7167625e-08
597	1679327177429357.5	0.010680358322772128	354.87488	100	7.721854e-08	312.72327	100	6.508151e-08	812.65094	100	1.69202505859375e-07	493.30112	100	1.0261436e-07
598	1679327177432384.0	0.04273923347225627	235.37753	100	4.704428e-08	0.0	0	0.0	250.96742	100	5.262258935546875e-08	171.3801	100	3.6762145e-08
599	1679327177445422.0	0.017667652233851514	390.3619	100	8.2147224e-08	376.52982	100	7.865081e-08	203.99152	100	4.058648583984375e-08	282.4047	100	5.649123e-08
600	1679327177468064.0	0.01177546707600433	414.3209	100	8.624357e-08	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0
601	1679327177472646.5	0.010939123776185528	182.06348	100	4.0127293e-08	438.9818	100	9.171048e-08	301.84137	100	6.262682812500001e-08	355.99445	100	7.5304044e-08
602	1679327177474457.5	0.02632964718272775	291.24478	100	6.1113404e-08	132.36078	101	3.0674205e-08	281.827	100	5.8939645751953135e-08	502.45383	100	1.0472059e-07
603	1679327177523961.2	0.004673121395603236	394.91675	100	8.3013894e-08	479.56317	100	1.0028077e-07	422.47678	100	8.849641601562499e-08	603.5386	100	1.2674055e-07
604	1679327177586655.2	0.0037191685490679262	440.8634	100	9.2430966e-08	190.83167	100	3.8387473e-08	398.83374	100	8.351006176757813e-08	137.97083	100	3.033533e-08
605	1679327177587487.2	0.15858585858585858	359.1436	100	7.861772e-08	343.64584	100	7.258816e-08	261.66193	100	5.4613740478515625e-08	341.5938	100	7.241557e-08
606	1679327177672243.8	0.0033965293645402336	296.26776	100	6.19203e-08	169.55829	100	3.5849396e-08	192.77191	100	4.2209191894531255e-08	453.03366	100	9.4378606e-08
607	1679327177675291.5	0.041224286662242864	463.83456	100	9.7053764e-08	256.53412	100	5.1351723e-08	0.0	0	0.0	0.0	0	0.0
608	1679327177731552.5	0.004131584845499026	302.9112	100	6.429478e-08	362.1454	100	7.926426e-08	97.04779	100	2.259346728515625e-08	315.7142	100	6.594593e-08
609	1679327177756616.0	0.009303033473798359	225.98418	100	4.483052e-08	451.9664	100	9.3936684e-08	387.495	100	8.498849145507813e-08	0.0	0	0.0
610	1679327177757563.0	0.163575042158516	73.1525	100	1.5362081e-08	228.10602	100	4.7086722e-08	458.33817	100	9.537913037109376e-08	205.17142	100	4.0496825e-08
611	1679327177761267.8	0.015471722957403384	578.5734	100	1.2189712e-07	363.74152	100	7.672378e-08	245.75996	100	5.3854235107421876e-08	149.91168	100	3.28789e-08
612	1679327177827614.0	0.003415635942668927	736.76764	100	1.5387512e-07	394.32733	100	8.315397e-08	0.0	0	0.0	0.0	0	0.0
613	1679327177943282.8	0.0020260480109484916	474.48337	100	9.9650684e-08	0.0	0	0.0	244.17609	100	5.051980810546875e-08	222.6377	100	4.618786e-08
614	1679327178039473.8	0.0023845347306739903	251.06659	100	5.223353e-08	298.95856	100	6.301979e-08	554.7455	100	1.1681179248046876e-07	452.4836	100	9.483638e-08
615	1679327178137072.8	0.0025059534713317458	442.44095	100	9.324894e-08	293.98993	100	6.2215655e-08	329.79837	100	6.8522130859375e-08	232.13457	100	4.8493906e-08
616	1679327178220385.8	0.002802026388849137	256.16483	100	5.3835343e-08	519.2656	100	1.08416785e-07	519.491	100	1.1377877783203125e-07	373.14688	100	7.8039236e-08
617	1679327178223810.5	0.04531506458288732	304.181	100	6.438606e-08	396.90753	100	8.344916e-08	443.95758	100	9.34716123046875e-08	527.0669	100	1.15132984e-07
618	1679327178247051.0	0.010128471122103778	477.69553	100	9.998248e-08	226.35243	100	4.9118295e-08	495.1963	100	1.0367332568359375e-07	364.342	100	7.931427e-08
619	1679327178257667.5	0.011132568442576395	529.2356	100	1.1107484e-07	0.0	0	0.0	251.99203	100	5.336528466796875e-08	444.64816	100	9.3417746e-08
620	1679327178309019.0	0.004502543103048945	374.83636	100	7.916508e-08	382.43857	100	8.403358e-08	251.24113	100	4.9948641845703126e-08	280.05252	100	5.8461e-08
621	1679327178335486.5	0.008299914387419456	496.25574	100	1.042936e-07	400.53036	100	8.37465e-08	0.0	0	0.0	324.7269	100	7.109639e-08
622	1679327178343052.0	0.018609986934769448	498.78006	100	1.09098266e-07	396.6048	100	8.2831576e-08	251.03357	100	5.51428193359375e-08	392.719	100	8.18397e-08
623	1679327178353629.8	0.021516668156224862	478.4937	100	1.0080325e-07	252.98595	100	5.2854254e-08	0.0	0	0.0	0.0	0	0.0
624	1679327178388904.2	0.005769946223830622	283.2728	100	6.190494e-08	629.40393	100	1.3192299e-07	281.99084	100	6.130840014648437e-08	0.0	0	0.0
625	1679327178408658.8	0.004757974462300335	201.5697	100	4.319139e-08	659.2157	100	1.3799259e-07	274.1188	100	5.68895029296875e-08	555.78357	100	1.1717354e-07
626	1679327178499082.8	0.0025955906548206648	292.66226	100	6.0872885e-08	417.03345	100	8.6979426e-08	253.67726	100	5.256326220703125e-08	353.78287	100	7.344111e-08
627	1679327178506287.0	0.0068334806554701845	478.7064	100	1.0019359e-07	283.71375	100	5.8886634e-08	340.28732	100	7.198806591796876e-08	117.113525	100	2.7733797e-08
628	1679327178532508.2	0.008873202567180886	301.20514	100	6.0152004e-08	472.05804	100	9.849462e-08	284.28195	100	5.951375756835938e-08	122.249176	100	2.6498917e-08
629	1679327178552738.8	0.011119102925397069	207.33917	100	4.3783334e-08	0.0	0	0.0	435.25858	100	9.115585937500002e-08	400.72162	100	8.326846e-08
630	1679327178562490.5	0.012288596577984373	289.43784	100	6.115312e-08	407.98227	100	8.867907e-08	231.18594	100	5.020876000976563e-08	397.97614	100	8.384223e-08
631	1679327178579892.2	0.009468118535925567	203.53113	100	4.4667118e-08	330.51123	100	6.974861e-08	150.23654	100	3.2469708496093756e-08	391.19855	100	8.145605e-08
632	1679327178607181.0	0.0043151740074224496	275.45654	100	5.7803305e-08	523.9008	100	1.0996868e-07	407.00214	100	8.576495751953126e-08	343.74463	100	7.1301e-08
633	1679327178623820.8	0.01391378574477166	276.99973	100	5.5094038e-08	0.0	0	0.0	321.07373	100	6.430833227539063e-08	450.6504	100	9.4328236e-08
634	1679327178637763.8	0.016016701175584798	359.24472	100	7.560655e-08	343.672	100	7.236799e-08	207.89935	100	4.51712626953125e-08	475.6209	100	9.998749e-08
635	1679327178643330.8	0.018791064388961894	272.6878	100	5.97036e-08	672.6561	100	1.4079886e-07	432.30145	100	9.052472924804688e-08	485.28345	100	1.01904135e-07
636	1679327178656889.2	0.016190310212617638	143.97992	100	3.096863e-08	651.0372	100	1.362278e-07	139.7568	100	2.9670474121093752e-08	318.92755	100	6.382392e-08
637	1679327178672721.0	0.01625747513297473	698.22296	100	1.4690211e-07	331.90088	100	6.953702e-08	0.0	0	0.0	436.6981	100	9.101624e-08
638	1679327178692924.5	0.01164837501624393	333.87582	100	7.012689e-08	181.88275	100	3.8499405e-08	233.63484	100	4.911394970703125e-08	378.53674	100	7.545287e-08
639	1679327178704729.2	0.010059582109043421	369.477	100	7.701183e-08	227.04515	100	4.7301352e-08	297.2008	100	6.203411328125001e-08	169.92383	100	3.68467e-08
640	1679327178708132.2	0.02318820025528294	102.96509	100	2.3167312e-08	478.92874	100	1.0034748e-07	326.57578	100	6.827319140625001e-08	499.3482	100	1.0481786e-07
641	1679327178744913.8	0.006202921375873798	547.93097	100	1.14056846e-07	351.7208	100	7.428403e-08	293.06198	100	6.029247583007812e-08	191.3635	100	4.108826e-08
642	1679327178745987.0	0.12097779995011225	696.5414	100	1.4610981e-07	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0
643	1679327178748853.8	0.04168742733765155	291.25317	100	6.0159074e-08	259.01447	100	5.6723568e-08	497.0719	100	1.0363653588867188e-07	458.42307	100	9.613716e-08
644	1679327178768805.8	0.006070092843742905	360.19806	100	7.542151e-08	327.24506	100	6.886675e-08	258.63477	100	5.194586889648437e-08	277.60632	100	5.876284e-08
645	1679327178774388.2	0.009343368803529718	196.96957	100	4.1058986e-08	377.12885	100	7.838698e-08	232.33658	100	5.110853369140625e-08	171.3695	100	3.9073047e-08
646	1679327178841577.2	0.003453766941505361	231.59573	100	4.7866664e-08	73.19391	100	1.4879903e-08	317.59058	100	6.972319311523438e-08	476.01212	100	9.905384e-08
647	1679327178949886.0	0.0021374812062350174	64.06134	100	1.4497386e-08	304.6688	100	6.3382004e-08	313.62717	100	6.511962451171876e-08	556.01263	100	1.1706281e-07
648	1679327178964018.5	0.008453818676645687	464.4473	100	9.754082e-08	232.85838	100	4.9164562e-08	285.64566	100	6.033758984375e-08	202.95148	100	4.2527702e-08
649	1679327178988804.5	0.0054120564853355375	271.9599	100	5.6853164e-08	346.70367	100	7.257693e-08	316.191	100	6.545288696289064e-08	233.27782	100	4.6497032e-08
650	1679327179015674.5	0.008031631181835069	465.7357	100	9.689221e-08	215.89081	100	4.5882317e-08	0.0	0	0.0	0.0	0	0.0
651	1679327179054689.0	0.0033868201861832433	170.48651	100	3.7694537e-08	230.88411	100	4.896613e-08	147.419	100	3.05340166015625e-08	0.0	0	0.0
652	1679327179076434.8	0.005790680075893004	226.47	100	4.8815153e-08	0.0	0	0.0	390.50803	100	8.170281689453125e-08	0.0	0	0.0
655	1679327179102703.2	0.015819891595376476	297.67072	100	6.2658074e-08	294.93616	100	6.393401e-08	135.66357	100	2.66750908203125e-08	332.9923	100	7.056628e-08
656	1679327179211666.0	0.002078751873611886	447.3327	100	9.400481e-08	553.4044	100	1.1513395e-07	335.34286	100	6.993867138671875e-08	334.3027	100	7.0158535e-08
657	1679327179218055.8	0.01898830320522558	441.203	100	9.257363e-08	269.9101	100	5.406355e-08	136.66931	100	3.10731962890625e-08	256.75995	100	5.4218305e-08
658	1679327179250645.2	0.00702053671018962	498.27435	100	1.03607626e-07	367.43042	100	7.7553445e-08	331.7738	100	7.29392587890625e-08	399.58896	100	8.310854e-08
659	1679327179264902.2	0.008278117781936507	147.50589	100	3.2744484e-08	434.31387	100	9.0862756e-08	317.54828	100	6.702451611328126e-08	278.71835	100	5.8871695e-08
660	1679327179299459.0	0.00722272236844818	395.73694	100	8.31841e-08	343.78976	100	7.1745205e-08	413.04163	100	8.656844091796875e-08	143.30396	100	2.8384418e-08
661	1679327179323040.5	0.010745731528562619	325.85657	100	6.7715966e-08	305.10562	100	6.37845e-08	586.54175	100	1.2246978271484376e-07	278.17844	100	6.131963e-08
662	1679327179327590.5	0.033479751446325264	214.81146	100	4.4695902e-08	576.2387	100	1.2086379e-07	261.5527	100	5.710494067382812e-08	289.0038	100	6.027409e-08
663	1679327179342950.2	0.01487511391896693	214.98914	100	4.7073343e-08	814.4083	100	1.7080902e-07	281.12552	100	5.9136586181640626e-08	318.19034	100	6.6289864e-08
664	1679327179387507.8	0.005221960054145733	618.15186	100	1.2984617e-07	410.18683	100	8.513438e-08	628.9603	100	1.3176053515625002e-07	407.81064	100	8.5606715e-08
665	1679327179417368.0	0.007713744999241402	384.36755	100	8.086191e-08	322.15402	100	6.435649e-08	216.73807	100	4.63327373046875e-08	391.90714	100	8.1553935e-08
666	1679327179454989.2	0.00637366396979162	481.07135	100	1.0090488e-07	559.71484	100	1.1683879e-07	296.86945	100	6.417058569335938e-08	431.92557	100	8.982929e-08
667	1679327179459758.0	0.027268067657611483	240.03282	100	5.0614382e-08	259.6882	100	5.4219164e-08	0.0	0	0.0	0.0	0	0.0
668	1679327179467196.0	0.015189954719162464	182.43451	100	3.9881062e-08	0.0	0	0.0	303.68536	100	6.06355283203125e-08	450.52908	100	9.0277986e-08
669	1679327179523185.8	0.004134232978687243	292.4707	100	6.3113674e-08	796.22595	100	1.6663338e-07	0.0	0	0.0	0.0	0	0.0
670	1679327179536606.2	0.015992457394954994	160.6301	100	3.452703e-08	318.54	100	6.645563e-08	238.1562	100	5.003891821289063e-08	398.4712	100	8.324325e-08
671	1679327179557679.2	0.0077802476976818035	544.1834	100	1.1330241e-07	272.3723	100	5.9942224e-08	179.14474	100	3.7780981445312494e-08	358.35907	100	7.4560525e-08
672	1679327179587277.5	0.007763588288715472	273.7602	100	5.985927e-08	288.665	100	6.35979e-08	322.94254	100	6.789918627929688e-08	608.9556	100	1.2706784e-07
673	1679327179607511.2	0.0066194581280788175	238.09674	100	5.0080814e-08	435.97372	100	9.203441e-08	272.76242	100	5.983928198242188e-08	283.73618	100	5.880528e-08
674	1679327179616792.8	0.008988996228754455	287.58734	100	6.311228e-08	552.55835	100	1.15370945e-07	235.7583	100	5.1845179199218754e-08	280.612	100	5.8439e-08
675	1679327179649392.2	0.007053941908713693	205.06918	100	4.3486224e-08	742.09235	100	1.5508513e-07	315.0073	100	6.303904077148438e-08	295.4902	100	6.475781e-08
676	1679327179659387.0	0.011445957693422196	227.91621	100	4.9922765e-08	454.29428	100	9.478697e-08	324.22736	100	6.880911669921875e-08	238.2954	100	4.979121e-08
677	1679327179691927.5	0.007138477708680038	552.45154	100	1.16707994e-07	245.82675	100	5.1111773e-08	120.854004	100	2.476720068359375e-08	278.40567	100	5.8422636e-08
678	1679327179706561.8	0.015692728872665644	387.9347	100	8.135445e-08	364.1286	100	7.615855e-08	500.80347	100	1.0457881225585938e-07	217.23395	100	4.5575664e-08
679	1679327179754131.5	0.004816583884241601	377.79742	100	7.9270215e-08	307.78537	100	6.409327e-08	465.438	100	9.716986791992186e-08	419.9564	100	8.823528e-08
680	1679327179876131.8	0.002176384856737611	702.7826	100	1.4686015e-07	159.86218	100	3.493019e-08	268.4287	100	5.610549755859375e-08	518.6666	100	1.0904236e-07
681	1679327179880401.8	0.029438982070561018	462.7496	100	9.7166044e-08	419.9547	100	9.161909e-08	367.42087	100	7.627128515625001e-08	266.12485	100	5.5782973e-08
682	1679327179903739.0	0.009841799178494448	451.43735	100	9.433263e-08	345.85266	100	7.172195e-08	398.46567	100	8.374684033203124e-08	296.25513	100	6.20821e-08
683	1679327179913460.2	0.010690401014345027	231.15198	100	4.7630355e-08	212.09201	100	4.4526008e-08	363.45825	100	7.632160131835938e-08	300.67386	100	6.3520005e-08
684	1679327179921039.2	0.015600966820479015	306.32965	100	6.701344e-08	499.56833	100	1.0518822e-07	317.9241	100	6.668593823242188e-08	277.60657	100	6.0907745e-08
686	1679327180045539.0	0.003570123200632063	244.3749	100	5.06541e-08	429.68747	100	8.952956e-08	239.31989	100	5.220395019531251e-08	394.1	100	8.25509e-08
687	1679327180050067.2	0.027010966452379666	379.5344	100	7.577619e-08	187.19925	100	3.877045e-08	311.07877	100	6.4887408203125e-08	250.36732	100	5.2882342e-08
688	1679327180058261.2	0.01227584195946931	413.08868	100	8.732015e-08	350.1828	100	7.269098e-08	454.5385	100	9.529361181640625e-08	335.3197	100	7.043434e-08
689	1679327180072704.8	0.009957208689927584	340.43958	100	7.1183e-08	409.86218	100	8.622502e-08	345.60474	100	7.469514843750001e-08	518.30676	100	1.0859444e-07
690	1679327180075189.2	0.030440798576793833	574.5335	100	1.2025396e-07	335.7367	100	6.96414e-08	0.0	0	0.0	0.0	0	0.0
691	1679327180121501.8	0.005154797808826245	146.34201	100	3.0396855e-08	499.4309	100	1.0408712e-07	254.85896	100	5.525053857421875e-08	412.47638	100	8.961219e-08
692	1679327180171556.8	0.0047917311676867755	488.49554	100	1.02826654e-07	366.97406	100	8.050658e-08	501.69705	100	1.0494293188476562e-07	514.7456	100	1.084552e-07
693	1679327180174107.0	0.05450815668652926	272.87012	100	5.723947e-08	51.01172	100	1.1281121e-08	325.68454	100	6.852464721679688e-08	406.98337	100	8.5008544e-08
694	1679327180189409.5	0.015150577238540346	122.274506	100	2.6412003e-08	245.67685	100	5.127907e-08	369.53915	100	7.813982421875001e-08	364.89563	100	7.300926e-08
